ts,icao,lat,lon,alt,vw,dw,vwx,vwy
1484136560.9,4CA8EA,52.48164,4.81071,5850,21.34,126.43,17.17,-12.67
1484136561.1,740734,52.05157,5.57404,16225,56.36,131.33,42.32,-37.22
1484136561.5,484CB8,51.67503,4.09309,13825,48.95,132.05,36.35,-32.78
1484136561.7,461F6E,51.99545,5.34508,38000,47.87,148.44,25.05,-40.79
1484136561.9,4CA8EA,52.48155,4.81272,5850,21.54,124.65,17.72,-12.25
1484136562.0,484CB8,51.67573,4.09309,13825,48.95,132.05,36.35,-32.78
1484136562.1,4CA211,52.8718,4.44,34000,58.47,127.07,46.65,-35.25
1484136562.4,4CA8EA,52.4815,4.8135,5850,21.54,124.65,17.72,-12.25
1484136562.5,484CB8,51.67635,4.0933,13825,48.95,132.05,36.35,-32.78
1484136562.5,4CA211,52.87184,4.43893,34000,58.47,127.07,46.65,-35.25
1484136562.8,484132,52.54277,3.88351,11500,44.77,125.71,36.35,-26.13
1484136563.0,406AE3,52.63731,2.70122,33600,59.72,124.32,49.32,-33.67
1484136563.0,484CB8,51.67703,4.0933,13800,49.36,132.46,36.42,-33.32
1484136563.0,4CA211,52.87189,4.43761,34000,58.47,127.07,46.65,-35.25
1484136563.3,484132,52.54249,3.88343,11475,44.82,125.68,36.41,-26.14
1484136563.5,484CB8,51.67769,4.09348,13800,48.04,131.87,35.77,-32.06
1484136563.6,344156,52.31922,4.82237,625,15.5,101.43,15.19,-3.07
1484136563.7,4853F4,52.32211,4.91081,1725,21.51,107.16,20.55,-6.34
1484136563.8,4CA8EA,52.48132,4.81628,5825,20.94,127.09,16.7,-12.63
1484136563.9,484132,52.54216,3.88641,11475,44.23,125.43,36.04,-25.64
1484136564.1,344156,52.31918,4.8217,625,15.5,101.43,15.19,-3.07
1484136564.1,400DB3,53.18756,2.641,38000,45.75,136.86,31.28,-33.39
1484136564.1,484CB8,51.67843,4.09348,13775,47.99,131.82,35.76,-32.0
1484136564.2,4CAA57,50.91297,6.35735,16750,49.51,136.04,34.37,-35.64
1484136564.3,400940,51.97725,4.34894,37975,47.43,146.29,26.32,-39.46
1484136564.3,484132,52.54189,3.88626,11475,44.23,125.43,36.04,-25.64
1484136564.3,4CA211,52.87203,4.43377,34000,58.47,127.07,46.65,-35.25
1484136564.3,4CA8EA,52.48127,4.8175,5825,20.94,127.09,16.7,-12.63
1484136564.7,4853F4,52.32211,4.90987,1700,21.83,105.64,21.02,-5.88
1484136564.8,344156,52.31918,4.82111,600,15.2,95.54,15.13,-1.47
1484136564.8,406AE3,52.63426,2.69875,33525,58.96,124.47,48.61,-33.37
1484136564.8,4CA8EA,52.48122,4.81829,5825,22.02,128.63,17.2,-13.74
1484136564.8,4D00D9,50.75363,4.45696,23000,53.53,144.11,31.38,-43.37
1484136564.9,461F6E,51.9908,5.33724,38000,47.87,148.44,25.05,-40.79
1484136564.9,485209,52.27435,5.1839,2950,27.85,114.76,25.29,-11.66
1484136565.2,344156,52.31918,4.82166,600,15.2,95.54,15.13,-1.47
1484136565.2,4841A6,50.79936,4.70037,27400,56.23,144.2,32.89,-45.61
1484136565.2,4853F4,52.32207,4.90936,1700,21.83,105.64,21.02,-5.88
1484136565.3,406AE3,52.63362,2.69814,33500,58.94,124.55,48.55,-33.43
1484136565.3,4CA8EA,52.48119,4.81949,5825,22.02,128.63,17.2,-13.74
1484136565.3,4D00D9,50.7534,4.45815,23000,53.53,144.11,31.38,-43.37
1484136565.6,484CB8,51.68029,4.09386,13750,47.94,131.77,35.75,-31.94
1484136565.6,4CAA57,50.91481,6.3576,16725,49.79,136.45,34.31,-36.08
1484136565.7,484132,52.54104,3.88924,11450,42.09,125.9,34.09,-24.68
1484136565.7,4CA8EA,52.48114,4.82033,5825,22.2,126.89,17.75,-13.32
1484136565.8,400940,51.97687,4.34479,37975,47.93,145.48,27.17,-39.49
1484136566.2,484132,52.54074,3.89198,11425,42.14,125.87,34.15,-24.69
1484136566.2,4CA8EA,52.48109,4.82109,5800,22.23,126.82,17.79,-13.32
1484136566.3,400940,51.97674,4.34305,37975,47.93,145.48,27.17,-39.49
1484136566.5,484CB8,51.68147,4.09411,13750,47.94,131.77,35.75,-31.94
1484136566.6,4841A6,50.80083,4.69866,27375,56.06,143.54,33.32,-45.09
1484136566.7,484132,52.54047,3.89191,11425,41.55,125.81,33.7,-24.31
1484136567.1,484CB8,51.68221,4.09411,13750,47.48,131.29,35.68,-31.33
1484136567.2,484132,52.54016,3.89473,11400,41.61,125.78,33.75,-24.33
1484136567.7,4853F4,52.32202,4.90707,1675,20.24,114.39,18.44,-8.36
1484136567.8,4CA8EA,52.48091,4.8243,5775,21.83,127.47,17.33,-13.28
1484136568.0,406AE3,52.62886,2.69424,33400,59.37,124.28,49.06,-33.44
1484136568.0,484CB8,51.68337,4.09431,13725,48.29,131.18,36.35,-31.79
1484136568.2,400940,51.97623,4.33777,37975,47.93,145.48,27.17,-39.49
1484136568.2,4853F4,52.32198,4.90669,1675,20.24,114.39,18.44,-8.36
1484136568.3,4CA8EA,52.48085,4.82543,5775,21.83,127.47,17.33,-13.28
1484136568.5,484CB8,51.68399,4.09449,13725,48.29,131.18,36.35,-31.79
1484136568.6,344156,52.31909,4.81865,575,11.27,111.8,10.46,-4.19
1484136568.7,4853F4,52.32197,4.90618,1675,20.14,113.63,18.45,-8.07
1484136568.8,4CA293,52.9777,2.68726,38000,45.73,137.3,31.01,-33.6
1484136568.8,4CA8EA,52.4808,4.82629,5775,22.02,125.73,17.88,-12.86
1484136569.0,406AE3,52.62717,2.69291,33350,59.78,124.88,49.04,-34.19
1484136569.2,4CAA57,50.91957,6.35841,16600,48.24,136.73,33.07,-35.12
1484136569.3,4853F4,52.32198,4.90562,1650,20.11,113.66,18.42,-8.07
1484136569.4,4CA8EA,52.48077,4.82742,5775,22.02,125.73,17.88,-12.86
1484136569.5,484CB8,51.68527,4.0947,13700,48.31,132.14,35.82,-32.41
1484136569.6,484132,52.53872,3.90038,11350,40.79,125.84,33.07,-23.89
1484136569.8,4CA8EA,52.48073,4.82826,5750,21.87,127.22,17.41,-13.23
1484136569.9,4CA702,50.6014,4.25253,7225,17.87,118.06,15.76,-8.4
1484136570.0,484CB8,51.68583,4.0947,13700,48.0,131.65,35.86,-31.9
1484136570.2,484132,52.53841,3.90312,11350,40.79,125.84,33.07,-23.89
1484136570.2,4CA8EA,52.48068,4.82903,5750,21.87,127.22,17.41,-13.23
1484136570.3,400940,51.97567,4.33128,37975,47.3,144.89,27.2,-38.69
1484136570.5,484CB8,51.6866,4.09486,13675,47.95,131.6,35.86,-31.84
1484136570.8,484132,52.53804,3.90305,11325,40.46,126.49,32.53,-24.06
1484136570.8,4CA702,50.60144,4.25431,7200,18.52,117.68,16.4,-8.6
1484136571.0,406AE3,52.62377,2.69008,33275,59.75,125.13,48.86,-34.38
1484136571.0,484CB8,51.68715,4.09486,13675,47.95,131.6,35.86,-31.84
1484136571.1,484CB5,51.20201,3.93919,19975,43.59,138.28,29.01,-32.53
1484136571.3,400940,51.9754,4.32838,37975,47.3,144.89,27.2,-38.69
1484136571.3,484132,52.53774,3.90588,11325,40.46,126.49,32.53,-24.06
1484136571.4,484CB8,51.68774,4.09508,13675,47.95,131.6,35.86,-31.84
1484136571.5,4CA71A,52.07715,4.62391,37000,55.77,135.06,39.39,-39.48
1484136571.6,740734,52.0414,5.60907,16675,55.12,131.82,41.08,-36.75
1484136571.8,4CA293,52.97877,2.67902,38000,45.31,137.67,30.51,-33.5
1484136571.8,4CA8EA,52.4805,4.83223,5725,21.9,127.15,17.45,-13.23
1484136571.8,4D00D9,50.74965,4.4773,23000,53.35,144.57,30.93,-43.47
1484136571.9,406AE3,52.62242,2.68898,33250,59.74,125.21,48.81,-34.44
1484136571.9,484132,52.5374,3.90862,11300,40.87,125.23,33.38,-23.57
1484136571.9,484CB8,51.6883,4.09508,13650,47.9,131.55,35.85,-31.77
1484136572.1,484CB5,51.20295,3.93723,19975,43.59,138.28,29.01,-32.53
1484136572.2,4D00D9,50.74939,4.47861,23000,53.35,144.57,30.93,-43.47
1484136572.4,484CB8,51.68893,4.09523,13650,47.9,131.55,35.85,-31.77
1484136572.4,4CA71A,52.07872,4.62563,37000,55.77,135.06,39.39,-39.48
1484136572.4,4CA8EA,52.48043,4.83336,5725,21.9,127.15,17.45,-13.23
1484136572.7,344156,52.31899,4.81476,525,10.12,103.23,9.85,-2.32
1484136572.7,4853F4,52.32188,4.90241,1600,19.94,103.48,19.39,-4.65
1484136572.7,740734,52.04027,5.61287,16725,54.98,131.87,40.94,-36.7
1484136572.8,406AE3,52.62076,2.68761,33200,59.79,125.86,48.46,-35.03
1484136572.8,484132,52.53685,3.90869,11275,40.08,126.55,32.2,-23.87
1484136572.9,4CA8EA,52.48036,4.83459,5725,21.47,127.88,16.94,-13.18
1484136573.1,4853F4,52.32188,4.90202,1600,19.94,103.48,19.39,-4.65
1484136573.3,484132,52.53657,3.91145,11275,40.08,126.55,32.2,-23.87
1484136573.3,4CA8EA,52.48032,4.83536,5700,21.5,127.81,16.99,-13.18
1484136573.3,740734,52.03972,5.6148,16750,54.91,131.9,40.87,-36.67
1484136573.4,400940,51.97483,4.32194,37975,47.3,144.89,27.2,-38.69
1484136573.4,484CB8,51.6903,4.09546,13625,48.31,131.98,35.92,-32.31
1484136573.5,4CA71A,52.08032,4.62746,37000,55.44,134.29,39.69,-38.71
1484136573.8,4CA8EA,52.48027,4.8362,5700,21.69,126.05,17.54,-12.77
1484136573.8,740734,52.03926,5.61645,16750,54.91,131.9,40.87,-36.67
1484136573.9,4841A6,50.80837,4.68742,27200,55.82,143.62,33.11,-44.94
1484136574.0,484CB8,51.691,4.09546,13625,48.31,131.98,35.92,-32.31
1484136574.5,484CB8,51.69159,4.09567,13625,48.31,131.98,35.92,-32.31
1484136574.5,4CA71A,52.08206,4.62936,37000,55.81,134.22,39.99,-38.92
1484136574.8,484132,52.53571,3.91418,11225,39.59,126.23,31.94,-23.4
1484136574.9,484CB8,51.69218,4.09567,13600,47.96,131.63,35.85,-31.86
1484136575.3,484132,52.53541,3.91702,11225,39.59,126.23,31.94,-23.4
1484136575.4,484CB8,51.69277,4.09584,13600,47.96,131.63,35.85,-31.86
1484136575.4,4CA71A,52.08334,4.63081,37000,56.18,134.06,40.37,-39.07
1484136575.5,406AE3,52.616,2.68372,33100,59.75,126.19,48.22,-35.28
1484136575.7,484132,52.53518,3.91702,11200,39.16,126.42,31.51,-23.25
1484136575.7,4CA293,52.98015,2.66823,38000,45.31,137.67,30.51,-33.5
1484136575.9,484CB8,51.69347,4.09584,13600,47.96,131.63,35.85,-31.86
1484136576.1,4CA8EA,52.48004,4.84093,5675,22.54,126.69,18.07,-13.46
1484136576.3,484132,52.53488,3.9196,11200,39.16,126.42,31.51,-23.25
1484136576.3,4CA71A,52.08495,4.63257,37000,56.51,134.92,40.01,-39.91
1484136576.4,484CB8,51.69411,4.09604,13575,47.91,131.58,35.84,-31.8
1484136576.6,406AE3,52.61427,2.68231,33050,60.46,126.44,48.64,-35.91
1484136576.7,484132,52.53461,3.91975,11175,38.62,126.13,31.19,-22.77
1484136576.7,4853F4,52.32178,4.89865,1575,16.6,108.66,15.72,-5.31
1484136576.9,484CB8,51.69475,4.09604,13575,47.91,131.58,35.84,-31.8
1484136576.9,740734,52.03624,5.62675,16875,53.98,130.73,40.91,-35.22
1484136577.0,344156,52.31886,4.81079,475,14.44,92.32,14.43,-0.59
1484136577.1,4853F4,52.32178,4.89825,1550,16.57,108.69,15.69,-5.31
1484136577.2,406AE3,52.61325,2.68143,33025,60.45,126.52,48.58,-35.97
1484136577.2,484132,52.53434,3.92228,11175,38.62,126.13,31.19,-22.77
1484136577.2,4CA8EA,52.47992,4.84285,5650,22.57,126.62,18.11,-13.46
1484136577.4,484CB8,51.69533,4.0963,13575,47.91,131.58,35.84,-31.8
1484136577.4,740734,52.03572,5.62861,16900,53.91,130.76,40.84,-35.19
1484136577.5,400940,51.97376,4.31017,37975,46.98,144.5,27.28,-38.24
1484136577.6,484132,52.53411,3.92251,11150,39.13,125.41,31.89,-22.67
1484136577.6,4CA8EA,52.47987,4.84364,5650,22.01,126.9,17.6,-13.21
1484136577.7,406AE3,52.61222,2.68059,33000,60.25,126.2,48.62,-35.59
1484136577.9,484CB8,51.69598,4.0963,13550,47.41,131.04,35.75,-31.13
1484136577.9,4CA702,50.60163,4.27027,7050,18.43,114.85,16.72,-7.75
1484136578.1,484132,52.53383,3.92517,11150,39.13,125.41,31.89,-22.67
1484136578.2,406AE3,52.61157,2.68004,33000,60.25,126.2,48.62,-35.59
1484136578.3,400940,51.97357,4.30782,37975,46.98,144.5,27.28,-38.24
1484136578.6,484132,52.53355,3.92517,11125,36.59,127.42,29.06,-22.23
1484136578.7,406AE3,52.61055,2.67921,32975,60.97,126.36,49.1,-36.15
1484136579.3,406AE3,52.60986,2.67868,32950,60.96,126.44,49.04,-36.21
1484136579.4,4007F4,51.7587,1.79085,26400,54.35,131.98,40.41,-36.35
1484136579.5,484132,52.53299,3.928,11125,37.69,126.73,30.21,-22.54
1484136579.6,4CA8EA,52.47964,4.84756,5625,22.04,126.83,17.64,-13.21
1484136580.0,484CB8,51.69859,4.09668,13525,49.13,131.88,36.58,-32.8
1484136580.4,484CB8,51.69923,4.09686,13525,49.13,131.88,36.58,-32.8
1484136580.6,484132,52.53236,3.93074,11100,37.15,126.44,29.89,-22.06
1484136580.6,4CA8EA,52.47954,4.84955,5625,22.05,126.66,17.69,-13.16
1484136580.7,4853F4,52.32169,4.89472,1500,14.71,111.48,13.69,-5.39
1484136581.0,484CB8,51.69997,4.09686,13500,47.31,130.94,35.74,-31.0
1484136581.1,484132,52.53215,3.93326,11075,37.2,126.4,29.94,-22.08
1484136581.3,4853F4,52.32166,4.8941,1500,14.71,111.48,13.69,-5.39
1484136582.0,484CB8,51.70119,4.09706,13500,47.77,131.43,35.81,-31.61
1484136582.2,484132,52.53149,3.93608,11050,36.69,125.41,29.9,-21.26
1484136582.5,484CB8,51.70189,4.09731,13475,47.72,131.38,35.81,-31.54
1484136582.7,406AE3,52.60373,2.67365,32775,59.89,126.25,48.3,-35.41
1484136583.1,484CB8,51.70262,4.09731,13475,47.26,130.89,35.73,-30.94
1484136583.5,484CB8,51.70315,4.09752,13475,47.72,131.38,35.81,-31.54
1484136583.6,406AE3,52.60236,2.6725,32725,59.96,126.9,47.95,-36.0
1484136583.6,4CA8EA,52.47922,4.85541,5575,23.13,125.1,18.92,-13.3
1484136583.7,48455B,53.24831,0.62897,37000,58.46,111.47,54.4,-21.4
1484136583.7,4853F4,52.32156,4.89174,1475,17.84,109.33,16.84,-5.9
1484136583.8,484132,52.53062,3.93876,11025,38.41,124.45,31.68,-21.73
1484136584.0,484CB8,51.70385,4.09752,13450,47.67,131.32,35.8,-31.48
1484136584.2,4853F4,52.32152,4.89128,1475,17.84,109.33,16.84,-5.9
1484136584.2,4CA8EA,52.47913,4.85657,5575,23.13,125.1,18.92,-13.3
1484136584.3,484132,52.5303,3.9415,11025,38.41,124.45,31.68,-21.73
1484136584.6,406AE3,52.60068,2.67109,32675,60.03,126.32,48.37,-35.55
1484136584.7,4853F4,52.3215,4.89072,1450,17.59,107.09,16.81,-5.17
1484136584.7,4CA8EA,52.47908,4.85733,5575,22.56,125.51,18.37,-13.11
1484136584.8,484132,52.53003,3.9415,11000,35.07,125.11,28.69,-20.17
1484136584.9,484CB8,51.70491,4.09768,13450,47.21,130.84,35.72,-30.87
1484136585.3,484132,52.52973,3.94409,11000,35.07,125.11,28.69,-20.17
1484136585.4,484CB8,51.70562,4.0979,13450,47.21,130.84,35.72,-30.87
1484136585.6,4CA8EA,52.47899,4.85933,5550,22.72,125.85,18.41,-13.3
1484136585.8,484132,52.5295,3.94409,10975,36.05,123.4,30.1,-19.85
1484136586.1,4CA8EA,52.4789,4.86046,5550,22.72,125.85,18.41,-13.3
1484136586.2,484132,52.52925,3.94699,10975,36.05,123.4,30.1,-19.85
1484136586.9,484CB8,51.70752,4.09812,13425,46.27,129.78,35.56,-29.6
1484136587.2,4B86D0,50.64784,5.73515,11275,32.31,118.1,28.5,-15.22
1484136587.4,484CB8,51.70808,4.09836,13400,46.22,129.72,35.55,-29.54
1484136587.4,4CA293,52.98436,2.63586,38000,44.92,136.78,30.76,-32.74
1484136587.5,4CA8EA,52.47876,4.86318,5525,23.2,124.98,19.01,-13.3
1484136587.7,4CA71A,52.10307,4.65279,37000,55.44,134.29,39.69,-38.71
1484136587.8,4853F4,52.32138,4.88785,1425,20.14,117.36,17.88,-9.26
1484136587.9,4CA8EA,52.47871,4.86396,5525,22.75,125.62,18.49,-13.25
1484136588.1,406AE3,52.59449,2.66607,32475,61.13,125.81,49.57,-35.77
1484136588.1,4CA71A,52.10355,4.65334,37000,55.44,134.29,39.69,-38.71
1484136588.2,4853F4,52.32133,4.88739,1425,20.14,117.36,17.88,-9.26
1484136588.3,484132,52.52811,3.95226,10900,35.9,124.46,29.6,-20.32
1484136588.5,484CB8,51.70949,4.09857,13400,46.71,131.28,35.1,-30.82
1484136588.5,4CA8EA,52.47866,4.86475,5500,22.79,125.56,18.54,-13.25
1484136588.7,4CA304,52.14712,3.67265,34850,59.1,122.13,50.05,-31.43
1484136588.9,4CA293,52.98486,2.63168,38000,44.92,136.78,30.76,-32.74
1484136588.9,4CA8EA,52.47862,4.86595,5500,22.34,126.4,17.98,-13.26
1484136589.0,3C6488,51.03801,2.83028,30975,48.56,130.49,36.93,-31.53
1484136589.2,485209,52.29604,5.1857,2625,25.89,109.23,24.44,-8.53
1484136589.3,4CA304,52.14651,3.67134,34825,59.05,122.2,49.97,-31.46
1484136589.3,4CA8EA,52.47858,4.86671,5500,22.34,126.4,17.98,-13.26
1484136589.3,4CAA57,50.94602,6.36292,15825,45.11,134.14,32.37,-31.42
1484136589.5,400940,51.97055,4.27494,37975,46.66,144.1,27.36,-37.8
1484136589.5,484132,52.5274,3.95492,10875,35.62,125.09,29.15,-20.47
1484136589.5,484CB8,51.71083,4.09874,13375,46.37,130.71,35.15,-30.24
1484136589.8,461F6E,51.95481,5.27626,37975,47.21,150.23,23.44,-40.98
1484136589.9,4841A6,50.82457,4.66164,26825,55.08,143.48,32.78,-44.27
1484136590.0,484132,52.52715,3.95752,10850,35.68,125.05,29.2,-20.49
1484136590.1,484CB8,51.71158,4.09874,13375,46.37,130.71,35.15,-30.24
1484136590.2,4853F4,52.3212,4.88556,1400,23.28,115.51,21.01,-10.02
1484136590.3,4CA304,52.14554,3.66904,34775,58.63,122.22,49.6,-31.26
1484136590.5,484CB8,51.71214,4.09894,13375,46.37,130.71,35.15,-30.24
1484136590.6,484132,52.52687,3.9576,10850,33.73,124.76,27.71,-19.23
1484136590.6,4B86D0,50.64804,5.72848,11200,32.57,119.96,28.22,-16.27
1484136590.7,406AE3,52.59004,2.66235,32300,60.58,126.53,48.68,-36.06
1484136590.8,461F6E,51.95295,5.27312,37975,46.82,150.25,23.23,-40.65
1484136590.9,4007F4,51.7571,1.76494,26100,54.59,132.69,40.13,-37.01
1484136590.9,4CA304,52.14491,3.66768,34775,59.25,122.66,49.88,-31.97
1484136591.0,484CB8,51.71278,4.09894,13350,46.32,130.66,35.14,-30.18
1484136591.1,484132,52.52657,3.96034,10825,33.78,124.73,27.76,-19.25
1484136591.1,4B86D0,50.64804,5.72774,11200,32.57,119.96,28.22,-16.27
1484136591.6,484132,52.52633,3.96034,10800,34.64,125.14,28.33,-19.94
1484136591.7,406AE3,52.58867,2.66121,32250,60.28,126.02,48.76,-35.45
1484136591.7,4CA8EA,52.47834,4.87102,5450,23.3,124.64,19.17,-13.25
1484136591.8,43E9E3,52.05001,4.71486,43000,30.11,139.11,19.71,-22.77
1484136591.9,4010DD,53.20454,3.17411,35975,60.58,124.12,50.15,-33.98
1484136592.0,4007F4,51.75691,1.76227,26075,54.12,132.36,39.99,-36.46
1484136592.0,484CB8,51.714,4.09912,13325,46.72,131.11,35.2,-30.72
1484136592.5,4010DD,53.20353,3.17319,35975,60.58,124.12,50.15,-33.98
1484136592.5,484CB8,51.71466,4.09939,13325,46.72,131.11,35.2,-30.72
1484136592.5,4CA8EA,52.47821,4.87297,5450,23.3,124.64,19.17,-13.25
1484136593.0,43E9E3,52.04979,4.71153,43000,30.11,139.11,19.71,-22.77
1484136593.0,4CA8EA,52.47816,4.87373,5425,22.89,125.38,18.66,-13.25
1484136593.4,4CA8EA,52.47812,4.8745,5425,22.89,125.38,18.66,-13.25
1484136593.5,484CB8,51.71591,4.09958,13325,46.27,130.61,35.13,-30.12
1484136593.5,4CAA57,50.95157,6.3639,15650,45.33,133.36,32.96,-31.12
1484136593.7,484132,52.52517,3.96559,10725,34.05,120.99,29.19,-17.53
1484136594.0,43E9E3,52.04955,4.70866,43000,30.11,139.11,19.71,-22.77
1484136594.0,4CAA57,50.95207,6.36398,15625,45.28,133.3,32.95,-31.05
1484136594.2,484132,52.5249,3.96828,10700,34.1,120.97,29.24,-17.55
1484136594.4,484CB8,51.71713,4.09976,13300,45.73,130.2,34.92,-29.52
1484136594.5,4D00D9,50.73642,4.54411,23000,54.01,143.87,31.84,-43.62
1484136594.9,4D00D9,50.7361,4.54559,23000,54.01,143.87,31.84,-43.62
1484136595.0,43E9E3,52.04933,4.70558,43000,30.11,139.11,19.71,-22.77
1484136595.0,484CB8,51.71786,4.09976,13300,47.03,130.96,35.52,-30.83
1484136595.4,484CB8,51.71842,4.09996,13275,46.98,130.91,35.51,-30.77
1484136595.5,406AE3,52.58176,2.65549,32025,59.8,126.18,48.27,-35.3
1484136595.6,4853F4,52.32104,4.8806,1350,16.62,106.61,15.93,-4.75
1484136595.8,400DB3,53.19891,2.55244,38000,45.86,136.53,31.55,-33.28
1484136595.8,484132,52.52394,3.97346,10650,34.28,121.75,29.15,-18.04
1484136595.8,484CB8,51.71902,4.09996,13275,47.19,130.64,35.81,-30.73
1484136596.0,43E9E3,52.04913,4.70262,43000,30.11,139.11,19.71,-22.77
1484136596.1,4853F4,52.32101,4.88014,1350,16.62,106.61,15.93,-4.75
1484136596.1,4CA7FE,50.21283,2.99014,20225,34.07,138.96,22.37,-25.7
1484136596.3,400DB3,53.19905,2.55118,38000,45.86,136.53,31.55,-33.28
1484136596.4,4007F4,51.75631,1.75293,25950,54.76,132.86,40.14,-37.24
1484136596.4,484CB8,51.7197,4.1002,13250,47.14,130.58,35.8,-30.67
1484136596.4,4CA293,52.98753,2.61098,38000,44.69,137.51,30.19,-32.96
1484136596.7,4853F4,52.32099,4.87958,1350,18.23,106.48,17.48,-5.17
1484136597.0,484CB8,51.72043,4.1002,13250,47.14,130.58,35.8,-30.67
1484136597.1,43E9E3,52.04887,4.69933,43000,30.11,139.11,19.71,-22.77
1484136597.1,4853F4,52.32099,4.87919,1350,18.23,106.48,17.48,-5.17
1484136597.1,4CA8EA,52.47773,4.88185,5375,23.07,123.06,19.34,-12.59
1484136597.4,484CB8,51.72098,4.10042,13250,47.14,130.58,35.8,-30.67
1484136597.5,4CAA57,50.95688,6.3648,15500,45.19,133.02,33.03,-30.83
1484136597.6,4CA8EA,52.47769,4.88264,5350,21.86,125.83,17.72,-12.8
1484136597.7,484132,52.52284,3.97619,10575,32.3,119.54,28.1,-15.92
1484136597.7,4853F4,52.32097,4.87869,1325,17.77,108.28,16.87,-5.57
1484136597.9,484CB8,51.72154,4.10042,13225,46.39,130.46,35.29,-30.1
1484136598.0,43E9E3,52.04866,4.69634,43000,29.52,138.13,19.7,-21.98
1484136598.0,4CAA57,50.95738,6.36494,15475,45.14,132.97,33.03,-30.76
1484136598.4,4010DD,53.19333,3.16461,35975,60.46,124.89,49.59,-34.58
1484136598.4,484CB8,51.72231,4.10065,13225,46.39,130.46,35.29,-30.1
1484136598.6,4853F4,52.32097,4.87793,1325,17.53,105.28,16.91,-4.62
1484136598.9,4841A6,50.83369,4.64737,26600,54.73,142.43,33.37,-43.38
1484136599.0,484CB8,51.72308,4.10065,13225,45.94,129.95,35.22,-29.5
1484136599.2,4853F4,52.32094,4.87738,1300,17.5,105.31,16.88,-4.62
1484136599.5,406AE3,52.5748,2.64977,31825,60.16,126.83,48.15,-36.06
1484136599.6,4CA8EA,52.47745,4.88656,5325,22.79,124.12,18.87,-12.79
1484136599.7,4007F4,51.75586,1.74534,25875,54.74,132.18,40.57,-36.76
1484136599.8,484132,52.52151,3.98399,10500,31.84,124.15,26.35,-17.87
1484136600.0,4CA8EA,52.47745,4.88735,5325,22.79,124.12,18.87,-12.79
1484136600.1,484CB5,51.23618,3.89519,20000,42.12,146.06,23.52,-34.95
1484136600.1,484CB8,51.72447,4.1008,13200,45.9,129.89,35.21,-29.44
1484136600.1,4CA211,52.87582,4.33769,34000,58.13,126.15,46.94,-34.29
1484136600.2,43E9E3,52.04815,4.69006,43000,30.11,139.11,19.71,-22.77
1484136600.3,4007F4,51.75575,1.744,25850,54.68,132.23,40.49,-36.75
1484136600.3,484132,52.52124,3.98407,10475,31.9,124.12,26.41,-17.89
1484136600.6,485209,52.30591,5.18468,2500,33.78,100.8,33.19,-6.33
1484136600.6,4CA8EA,52.47739,4.88846,5300,22.38,124.87,18.36,-12.79
1484136600.8,484132,52.52092,3.98422,10475,31.91,124.87,26.18,-18.25
1484136600.8,4841A6,50.83566,4.6441,26575,54.72,143.21,32.77,-43.82
1484136600.8,4853F4,52.32094,4.87597,1275,14.87,107.58,14.17,-4.49
1484136600.9,4010DD,53.18877,3.16075,35975,60.58,124.12,50.15,-33.98
1484136601.1,43E9E3,52.04796,4.68742,43000,30.11,139.11,19.71,-22.77
1484136601.1,485209,52.30632,5.18456,2500,33.78,100.8,33.19,-6.33
1484136601.1,4CA8EA,52.47731,4.88962,5300,22.38,124.87,18.36,-12.79
1484136601.3,484132,52.52061,3.9867,10450,31.97,124.84,26.23,-18.26
1484136601.3,4841A6,50.83607,4.64256,26550,54.64,143.22,32.71,-43.76
1484136601.3,4853F4,52.32092,4.87549,1275,14.87,107.58,14.17,-4.49
1484136601.6,485209,52.30673,5.18433,2500,36.94,97.65,36.61,-4.92
1484136601.7,484CB8,51.72652,4.10126,13175,45.85,129.84,35.21,-29.37
1484136601.7,4CA8EA,52.47725,4.89082,5300,23.29,123.29,19.46,-12.78
1484136601.7,4CAA57,50.96246,6.36581,15325,44.33,132.29,32.79,-29.83
1484136601.8,3C0979,52.07336,6.50978,21000,59.4,135.22,41.84,-42.16
1484136601.9,4010DD,53.18701,3.15928,35975,60.58,124.12,50.15,-33.98
1484136601.9,43E9E3,52.04778,4.68473,43000,29.52,138.13,19.7,-21.98
1484136602.2,484CB8,51.72725,4.10146,13175,45.85,129.84,35.21,-29.37
1484136602.2,4CA8EA,52.4772,4.89159,5275,23.32,123.24,19.51,-12.78
1484136602.3,3C0979,52.073,6.51154,21000,59.4,135.22,41.84,-42.16
1484136602.4,4010DD,53.18633,3.15873,35975,60.58,124.12,50.15,-33.98
1484136602.8,4010DD,53.18528,3.15784,35975,61.33,124.23,50.71,-34.5
1484136602.8,484CB8,51.72794,4.10146,13150,46.66,129.95,35.77,-29.96
1484136602.9,4CA702,50.60289,4.32572,6525,16.95,100.43,16.67,-3.07
1484136602.9,4D00D9,50.73142,4.56894,23000,54.01,143.87,31.84,-43.62
1484136603.3,484CB8,51.72861,4.10172,13150,46.66,129.95,35.77,-29.96
